ID_Pesanan,Waktu_Transaksi,Kategori_Menu,Harga_Pesanan,Jarak_Kirim_KM,Waktu_Tunggu_Menit,Rating_Pelanggan,Ulasan_Teks,Status_Promo,Tingkat_Keluhan,Status_Pesanan
ORD-2024-004079,2/26/2024 5:37,Martabak,21500,0.655983217,10,5,Nggg enak 😋,FALSE,Tidak Ada,Selesai
ORD-2024-004080,1/9/2024 7:13,Ayam,43500,2.412368833,24,4,Driver ramah,FALSE,Rendah,Dibatalkan
ORD-2024-004081,3/16/2024 19:56,Martabak,32500,6.195056362,37,5,Nggg enak 😋,TRUE,Tidak Ada,Selesai
ORD-2024-004082,2/25/2024 13:03,Ayam,3707500,2.146731801,46,,,FALSE,Rendah,Dibatalkan
ORD-2024-004083,3/15/2024 22:02,Martabak,16000,0.5,26,5,Buruan order!11,TRUE,Tidak Ada,Selesai
ORD-2024-004084,3/17/2024 20:14,Martabak,29000,2.486137445,11,4,Akan order lg nih,FALSE,Tidak Ada,Selesai
ORD-2024-004085,1/30/2024 21:45,Ayam,57000,4.791357294,41,,,FALSE,Rendah,Selesai
ORD-2024-004086,1/11/2024 20:42,Ayam,70000,0.5,7,,,FALSE,Tidak Ada,Selesai
ORD-2024-004087,2/6/2024 13:24,Ayam,14000,0.5,5,,,FALSE,Tidak Ada,Selesai
ORD-2024-004088,6/3/2024 9:39,Martabak,21500,0.624054719,5,5,Makasih ya,TRUE,Tidak Ada,Selesai
ORD-2024-004089,3/26/2024 20:37,Mie,22000,4.11228277,23,4,Nggg enak 😋,TRUE,Rendah,Selesai
ORD-2024-004090,12/3/2024 11:52,Ayam,51500,2.687115377,31,5,Cepat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-004091,2/12/2024 21:22,Martabak,29000,2.333467055,22,4,Wow enak bgt,FALSE,Tidak Ada,Selesai
ORD-2024-004092,3/7/2024 18:03,Ayam,49500,0.860966517,20,2,Lama bgt nunggunya,TRUE,Tinggi,Dibatalkan
ORD-2024-004093,2/26/2024 14:46,Kopi,18000,1.211464058,5,5,Puas bgt,TRUE,Tidak Ada,Selesai
ORD-2024-004094,3/25/2024 2:52,Mie,19500,10.13405546,39,4,Mantap gan!,TRUE,Tidak Ada,Selesai
ORD-2024-004095,3/10/2024 14:57,Ayam,5680000,0.825779553,5,4,Driver ramah,FALSE,Tidak Ada,Selesai
ORD-2024-004096,12/2/2024 16:19,Kopi,18500,6.9575286,18,5,Cepat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-004097,2/12/2024 8:50,Ayam,62000,2.606300568,8,5,Buruan order!11,FALSE,Rendah,Selesai
ORD-2024-004098,4/3/2024 5:33,Ayam,87500,0.5,12,,,FALSE,Rendah,Selesai
ORD-2024-004099,1/14/2024 12:40,Ayam,35500,1.889460306,25,5,Mantap gan!,FALSE,Tidak Ada,Selesai
ORD-2024-004100,3/5/2024 14:54,Ayam,53500,8.901359662,35,3,Gapapa,TRUE,Tinggi,Selesai
ORD-2024-004101,1/11/2024 21:31,Martabak,45000,1.626771366,24,,,FALSE,Tinggi,Selesai
ORD-2024-004102,5/2/2024 10:36,Kopi,26000,5.971799947,34,5,Cepat sampai,FALSE,Tidak Ada,Dibatalkan
ORD-2024-004103,3/1/2024 19:42,Kopi,15000,0.888871838,18,2,Kecewa bgt,TRUE,Tinggi,Selesai
ORD-2024-004104,3/14/2024 18:53,Ayam,85000,2.538350737,13,,,FALSE,Rendah,Selesai
ORD-2024-004105,14/03/2024 13:09,Ayam,65000,5.570854129,27,4,Top bgt kualitasnya,FALSE,Rendah,Selesai
ORD-2024-004106,2/24/2024 18:52,Martabak,41000,7.603114201,43,4,Puas bgt,FALSE,Tidak Ada,Selesai
ORD-2024-004107,3/21/2024 10:47,Mie,31500,1.995565287,10,4,Wow enak bgt,FALSE,Tidak Ada,Selesai
ORD-2024-004108,1/3/2024 14:47,Ayam,56500,3.062355719,29,2,Gajadi orderan,FALSE,Tinggi,Selesai
ORD-2024-004109,3/26/2024 12:43,Mie,41500,0.5,5,5,Makanan hangat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-004110,1/16/2024 12:50,Kopi,14500,0.875967233,19,4,Nggg enak 😋,FALSE,Tidak Ada,Selesai
ORD-2024-004111,2/1/2024 17:08,Kopi,24500,0.98015076,24,,,FALSE,Tidak Ada,Selesai
ORD-2024-004112,3/1/2024 13:22,Kopi,25500,0.5,16,5,Buruan order!11,TRUE,Tidak Ada,Selesai
ORD-2024-004113,2/24/2024 11:44,Ayam,74500,0.984241692,6,5,Puas bgt,FALSE,Tidak Ada,Selesai
ORD-2024-004114,3/9/2024 16:45,Ayam,50500,1.161941677,5,4,Sesuai pesanan,TRUE,Tidak Ada,Selesai
ORD-2024-004115,2/11/2024 12:19,Martabak,32000,10.3987479,39,5,Akan order lg nih,FALSE,Rendah,Selesai
ORD-2024-004116,1/27/2024 19:59,Ayam,30000,3.313309072,29,5,Akan order lg nih,FALSE,Tidak Ada,Refund
ORD-2024-004117,3/8/2024 20:48,Mie,23000,1.665404196,16,5,Buruan order!11,TRUE,Tidak Ada,Selesai
ORD-2024-004118,2/26/2024 13:32,Kopi,19000,13.28219205,54,4,Makanan hangat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-004119,3/13/2024 13:15,Ayam,27500,0.5,18,5,Rekomendasi deh,FALSE,Tidak Ada,Selesai
ORD-2024-004120,1/1/2024 21:20,Martabak,28000,1.939083893,5,,,FALSE,Tidak Ada,Selesai
ORD-2024-004121,2/25/2024 13:28,Ayam,84000,3.124390385,21,,,FALSE,Tidak Ada,Selesai
ORD-2024-004122,3/24/2024 14:52,Kopi,16000,0.5,5,5,Enak bgttt,FALSE,Tidak Ada,Selesai
ORD-2024-004123,3/3/2024 19:22,Martabak,38000,3.786913039,13,2,Ayamnya keras,FALSE,Tinggi,Selesai
ORD-2024-004124,1/13/2024 18:25,Mie,30000,0.5,9,5,Akan order lg nih,TRUE,Rendah,Selesai
ORD-2024-004125,3/25/2024 12:30,Martabak,27500,0.5,38,4,Mantap gan!!!,TRUE,Tidak Ada,Selesai
ORD-2024-004126,4/1/2024 17:38,Martabak,29000,0.521951482,20,,,TRUE,Rendah,Selesai
ORD-2024-004127,3/24/2024 17:21,Martabak,31500,7.930574602,30,5,Enak bgt,TRUE,Tidak Ada,Selesai
ORD-2024-004128,1/23/2024 20:51,Mie,11500,3.448790478,36,4,Enak bgt!!!,TRUE,Tidak Ada,Selesai
ORD-2024-004129,3/28/2024 17:57,Ayam,67500,3.196352292,11,4,Enak bgt,FALSE,Tidak Ada,Selesai
ORD-2024-004130,3/30/2024 19:40,Ayam,49500,2.432371779,35,,,FALSE,Tidak Ada,Selesai
ORD-2024-004131,3/9/2024 20:58,Ayam,68000,1.03935075,7,,,FALSE,Tinggi,Dibatalkan
ORD-2024-004132,2/3/2024 13:07,Ayam,58000,,24,1,😠😠😠,TRUE,Rendah,Selesai
ORD-2024-004133,3/12/2024 18:31,Martabak,29000,1.58365961,38,,,FALSE,Tidak Ada,Selesai
ORD-2024-004134,19/01/2024 18:27,Martabak,31500,0.5,10,,,FALSE,Rendah,Selesai
ORD-2024-004135,3/6/2024 8:40,Kopi,17500,3.509654283,35,4,Buruan order!11,FALSE,Rendah,Refund
ORD-2024-004136,2/28/2024 12:37,Ayam,76000,0.5,13,5,Top bgt kualitasnya,FALSE,Tinggi,Selesai
ORD-2024-004137,1/3/2024 21:51,Martabak,30500,0.634640342,13,4,Cepat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-004138,2/21/2024 11:36,Ayam,56500,5.106293467,22,4,Sesuai pesanan,TRUE,Tidak Ada,Refund
ORD-2024-004139,3/9/2024 8:39,Martabak,20500,3.237462363,31,,,FALSE,Tidak Ada,Selesai
ORD-2024-004140,2/4/2024 11:07,Kopi,16500,2.990803989,18,5,Mantap gan!,FALSE,Tidak Ada,Selesai
ORD-2024-004141,2/12/2024 20:08,Ayam,76000,1.624899956,36,5,Mantap gan!!,FALSE,Tidak Ada,Selesai
ORD-2024-004142,28/02/2024 12:01,Ayam,58500,1.513936869,11,3,Standar lah,FALSE,Tidak Ada,Selesai
ORD-2024-004143,3/11/2024 3:50,Ayam,33500,3.516091401,17,,,FALSE,Tidak Ada,Selesai
ORD-2024-004144,4/2/2024 1:12,Mie,19000,4.041284852,30,5,Driver ramah,FALSE,Tidak Ada,Selesai
ORD-2024-004145,3/16/2024 21:57,Mie,21000,2.141355268,19,5,Sesuai pesanan,FALSE,Tidak Ada,Selesai
ORD-2024-004146,1/27/2024 20:41,Martabak,0,10.44747394,52,3,OK,FALSE,Tinggi,Dibatalkan
ORD-2024-004147,3/6/2024 12:13,Ayam,53000,9.350281936,33,5,Makasih ya,FALSE,Tidak Ada,Selesai
ORD-2024-004148,3/1/2024 19:06,Kopi,17500,1.595277069,19,5,Nggg enak 😋,FALSE,Rendah,Selesai
ORD-2024-004149,3/18/2024 11:22,Martabak,30000,5.154784156,34,5,Wow enak bgt,TRUE,Rendah,Selesai
ORD-2024-004150,3/22/2024 0:11,Martabak,43000,,31,5,Enak bgt!!,FALSE,Tidak Ada,Selesai
ORD-2024-004151,1/18/2024 12:02,Ayam,35000,2.150819303,15,,,TRUE,Tidak Ada,Selesai
ORD-2024-004152,3/24/2024 7:57,Ayam,50500,0.5,14,,,FALSE,Tidak Ada,Selesai
ORD-2024-004153,3/24/2024 20:08,Martabak,18000,2.559769708,33,5,Top bgt kualitasnya,FALSE,Rendah,Selesai
ORD-2024-004154,2/5/2024 11:45,Kopi,18000,6.92514349,37,4,Makasih ya,TRUE,Tidak Ada,Selesai
ORD-2024-004155,3/16/2024 8:06,Ayam,33000,4.54420897,32,,,TRUE,Tidak Ada,Selesai
ORD-2024-004156,2/4/2024 18:53,Ayam,47000,4.629787043,53,,,FALSE,Tinggi,Selesai
ORD-2024-004157,8/1/2024 21:19,Kopi,15000,,14,5,Driver ramah,FALSE,Tidak Ada,Selesai
ORD-2024-004158,1/19/2024 13:34,Mie,28000,1.331601882,30,,,FALSE,Tinggi,Selesai
ORD-2024-004159,12/3/2024 20:16,Mie,22000,0.796607039,20,4,Cepat sampai,FALSE,Rendah,Selesai
ORD-2024-004160,22/02/2024 12:23,Kopi,14000,1.139020539,24,5,Akan order lg nih,FALSE,Tidak Ada,Selesai
ORD-2024-004161,2/8/2024 5:18,Kopi,22500,2.599213103,23,,,FALSE,Tidak Ada,Selesai
ORD-2024-004162,3/29/2024 18:11,Ayam,56500,1.36136966,27,5,Puas bgt,FALSE,Tidak Ada,Selesai
ORD-2024-004163,3/9/2024 1:02,Kopi,14000,2.467703279,25,,,FALSE,Rendah,Selesai
ORD-2024-004164,3/8/2024 20:13,Kopi,15500,1.731437184,18,5,Nggg enak 😋,FALSE,Tidak Ada,Selesai
ORD-2024-004165,1/20/2024 20:44,Martabak,42500,1.013204446,10,,,FALSE,Tinggi,Refund
ORD-2024-004166,1/20/2024 1:38,Kopi,15500,0.5,15,4,Mantap gan!,FALSE,Tidak Ada,Selesai
ORD-2024-004167,1/31/2024 20:46,Ayam,40000,6.672388212,22,4,Makanan hangat sampai,TRUE,Tidak Ada,Selesai
ORD-2024-004168,2/16/2024 11:00,Ayam,40000,0.5,20,2,Paket berantakan,TRUE,Tinggi,Dibatalkan
ORD-2024-004169,3/18/2024 11:06,Ayam,42500,0.5,21,5,Top bgt kualitasnya,TRUE,Tidak Ada,Selesai
ORD-2024-004170,2/12/2024 18:00,Ayam,41500,5.259885699,29,1,Kecewa bgt,FALSE,Tinggi,Dibatalkan
ORD-2024-004171,1/28/2024 17:12,Ayam,30000,17.24408754,75,,,FALSE,Rendah,Selesai
ORD-2024-004172,3/24/2024 18:05,Mie,18000,3.895980639,35,,,FALSE,Tinggi,Selesai
ORD-2024-004173,2/18/2024 21:30,Kopi,13000,0.5,21,4,Makanan hangat sampai,FALSE,Rendah,Selesai
ORD-2024-004174,19/02/2024 18:07,Kopi,19000,0.771226707,24,5,Buruan order!11,FALSE,Rendah,Selesai
ORD-2024-004175,2/2/2024 13:47,Mie,23500,,58,3,Biasa saja,FALSE,Rendah,Selesai
ORD-2024-004176,4/3/2024 12:35,Mie,24500,4.960236049,31,4,Nggg enak 😋,FALSE,Tidak Ada,Selesai
ORD-2024-004177,1/9/2024 17:29,Kopi,22000,2.50966621,21,,,FALSE,Rendah,Selesai
ORD-2024-004178,2/22/2024 12:52,Mie,35000,0.810944124,19,,,FALSE,Tinggi,Refund
ORD-2024-004179,2/7/2024 4:11,Ayam,47000,,23,4,Driver ramah,FALSE,Tidak Ada,Selesai
ORD-2024-004180,3/23/2024 18:21,Ayam,41000,0.5,16,5,Sesuai pesanan,TRUE,Tidak Ada,Selesai
ORD-2024-004181,16/03/2024 11:09,Kopi,13000,2.840101859,35,,,TRUE,Tinggi,Selesai
ORD-2024-004182,3/26/2024 18:17,Martabak,35000,0.5,5,,,TRUE,Tidak Ada,Selesai
ORD-2024-004183,2/27/2024 15:56,Martabak,28500,15.16853427,58,4,Wow enak bgt,FALSE,Tidak Ada,Selesai
ORD-2024-004184,1/3/2024 12:26,Ayam,45000,0.607758309,15,4,Cepat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-004185,2/10/2024 12:30,Ayam,38000,,9,5,Driver ramah,FALSE,Rendah,Dibatalkan
ORD-2024-004186,2/29/2024 19:46,Martabak,24000,0.505467991,5,5,Cepat sampai,TRUE,Tidak Ada,Selesai
ORD-2024-004187,3/27/2024 13:52,Ayam,57000,2.330195698,25,5,Mantap gan!,FALSE,Rendah,Selesai
ORD-2024-004188,3/10/2024 20:02,Kopi,11000,0.5,15,5,Enak bgt!!!,FALSE,Tidak Ada,Selesai
ORD-2024-004189,3/14/2024 10:59,Martabak,37500,4.367298929,29,4,Driver ramah,FALSE,Rendah,Selesai
ORD-2024-004190,1/12/2024 14:34,Martabak,26000,2.637859931,5,,,TRUE,Tidak Ada,Selesai
ORD-2024-004191,3/30/2024 14:16,Martabak,29000,0.5,24,5,Wow enak bgt,FALSE,Tidak Ada,Selesai
ORD-2024-004192,3/6/2024 4:13,Mie,16500,5.663216165,36,3,Biasa saja,FALSE,Tinggi,Selesai
ORD-2024-004193,1/8/2024 16:33,Kopi,16500,2.37571274,6,4,Makasih ya,FALSE,Tidak Ada,Selesai
ORD-2024-004194,2/3/2024 12:28,Martabak,27500,7.63749981,53,5,Mantap gan!,TRUE,Tidak Ada,Selesai
ORD-2024-004195,1/12/2024 3:36,Martabak,0,7.453161806,47,3,Yaudah minum teh,TRUE,Rendah,Selesai
ORD-2024-004196,3/20/2024 4:05,Ayam,37000,,22,4,Wow enak bgt,FALSE,Tidak Ada,Selesai
ORD-2024-004197,1/7/2024 21:59,Ayam,51000,0.5,15,,,FALSE,Tidak Ada,Refund
ORD-2024-004198,1/26/2024 18:53,Ayam,76000,0.5,16,4,Nggg enak 😋,TRUE,Tidak Ada,Selesai
ORD-2024-004199,1/30/2024 13:32,Kopi,18500,13.19588539,42,2,"Narik duit banyak😡",FALSE,Tinggi,Selesai
ORD-2024-004200,6/1/2024 17:14,Martabak,32000,2.005953936,16,5,Sesuai pesanan,TRUE,Tidak Ada,Selesai
ORD-2024-004201,2/22/2024 14:11,Mie,17000,0.816269016,28,5,Sesuai pesanan,FALSE,Tidak Ada,Selesai
ORD-2024-004202,1/2/2024 12:12,Ayam,61000,4.404654862,20,5,Akan order lg nih,FALSE,Rendah,Selesai
ORD-2024-004203,3/28/2024 4:55,Ayam,6859000,0.920738293,27,3,Lumayan,TRUE,Rendah,Selesai
ORD-2024-004204,2/12/2024 12:48,Mie,30500,3.897221586,30,5,Akan order lg nih,FALSE,Tidak Ada,Selesai
ORD-2024-004205,1/3/2024 14:15,Ayam,75500,5.447279566,24,,,FALSE,Tidak Ada,Selesai
ORD-2024-004206,2/21/2024 21:07,Kopi,8000,4.601090864,29,5,Rekomendasi deh,FALSE,Tidak Ada,Selesai
ORD-2024-004207,3/7/2024 21:05,Kopi,19500,0.960813354,5,5,Makasih ya,TRUE,Rendah,Selesai
ORD-2024-004208,21/02/2024 00:37,Kopi,20500,1.540580677,18,,,FALSE,Tidak Ada,Selesai
ORD-2024-004209,2/19/2024 18:52,Ayam,29000,1.599474462,16,,,FALSE,Tidak Ada,Dibatalkan
ORD-2024-004210,3/4/2024 14:47,Ayam,36500,2.027530773,15,1,Ayamnya keras,FALSE,Tinggi,Dibatalkan
ORD-2024-004211,3/9/2024 18:46,Ayam,37000,0.549508014,5,5,Makanan hangat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-004212,3/20/2024 11:34,Kopi,13500,1.807014349,18,5,Puas bgt,FALSE,Tidak Ada,Selesai
ORD-2024-004213,8/2/2024 17:54,Kopi,14500,2.144847317,22,,,FALSE,Tidak Ada,Selesai
ORD-2024-004214,2/24/2024 19:24,Ayam,55500,2.275996122,7,,,FALSE,Tidak Ada,Selesai
ORD-2024-004215,1/3/2024 18:32,Martabak,36500,5.142736243,41,4,Makasih ya,FALSE,Tidak Ada,Selesai
ORD-2024-004216,2/1/2024 17:46,Mie,500,2.185294226,23,5,Makanan hangat sampai,TRUE,Tidak Ada,Selesai
ORD-2024-004217,2/27/2024 11:33,Ayam,69500,,7,3,OK,FALSE,Rendah,Selesai
ORD-2024-004218,1/12/2024 17:41,Kopi,19500,,23,5,Rekomendasi deh,TRUE,Tidak Ada,Selesai
ORD-2024-004219,2/12/2024 21:51,Martabak,20000,4.788294019,37,5,Makanan hangat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-004220,1/3/2024 13:51,Ayam,59500,1.154216663,29,5,Buruan order!11,FALSE,Tidak Ada,Selesai
ORD-2024-004221,1/9/2024 19:48,Ayam,57000,3.109498899,38,4,Enak bgt!!,TRUE,Tidak Ada,Selesai
ORD-2024-004222,2/22/2024 13:24,Martabak,36500,0.5,31,,,TRUE,Tidak Ada,Selesai
ORD-2024-004223,2/2/2024 13:55,Mie,27000,1.255315064,5,5,Sesuai pesanan,TRUE,Tidak Ada,Selesai
ORD-2024-004224,1/19/2024 3:03,Mie,3249500,7.198078708,26,5,Top bgt kualitasnya,TRUE,Tidak Ada,Selesai
ORD-2024-004225,3/23/2024 4:45,Kopi,16500,7.267762275,21,5,Buruan order!11,FALSE,Tidak Ada,Selesai
ORD-2024-004226,1/12/2024 4:58,Martabak,34000,2.56929035,26,,,FALSE,Tinggi,Selesai
ORD-2024-004227,6/3/2024 19:00,Kopi,500,3.635525662,23,5,Top bgt kualitasnya,TRUE,Rendah,Selesai
ORD-2024-004228,2/20/2024 13:32,Martabak,28000,5.772762739,45,2,Buruk sx layanannya,TRUE,Tinggi,Selesai
ORD-2024-004229,2/3/2024 4:29,Kopi,12500,9.550032742,27,5,Makanan hangat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-004230,2/15/2024 18:26,Ayam,36000,,13,5,Cepat sampai,TRUE,Tidak Ada,Selesai
ORD-2024-004231,1/29/2024 14:01,Martabak,22500,2.473704599,13,3,OK,FALSE,Tinggi,Selesai
ORD-2024-004232,1/21/2024 21:08,Kopi,17500,1.611722186,30,4,Enak bgt!!,TRUE,Rendah,Selesai
ORD-2024-004233,1/14/2024 20:04,Kopi,15500,,21,5,Driver ramah,FALSE,Tidak Ada,Selesai
ORD-2024-004234,3/21/2024 11:36,Mie,116000,1.648717404,5,,,FALSE,Tidak Ada,Refund
ORD-2024-004235,2/20/2024 11:03,Ayam,36000,4.690918649,24,4,Buruan order!!11,TRUE,Tidak Ada,Selesai
ORD-2024-004236,1/29/2024 14:26,Ayam,42500,4.902506109,39,5,Rekomendasi deh,TRUE,Tidak Ada,Selesai
ORD-2024-004237,1/17/2024 21:09,Ayam,26000,6.687365893,47,5,Cepat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-004238,1/12/2024 23:58,Martabak,34000,0.5,15,,,TRUE,Tinggi,Selesai
ORD-2024-004239,1/17/2024 20:04,Martabak,29500,2.246960315,22,5,Nggg enak 😋,FALSE,Tinggi,Selesai
ORD-2024-004240,1/4/2024 8:34,Ayam,23000,0.5,5,5,Top bgt kualitasnya,TRUE,Tidak Ada,Selesai
ORD-2024-004241,3/4/2024 13:48,Martabak,23500,0.672215133,25,5,Wow enak bgt,FALSE,Tidak Ada,Selesai
ORD-2024-004242,2/3/2024 11:56,Kopi,18000,6.914257392,25,4,Makasih ya,FALSE,Tidak Ada,Dibatalkan
ORD-2024-004243,1/19/2024 13:14,Martabak,26000,2.060250605,5,,,FALSE,Tinggi,Selesai
ORD-2024-004244,2/19/2024 0:06,Kopi,13500,4.263215493,24,4,Enak bgttt,TRUE,Tidak Ada,Dibatalkan
ORD-2024-004245,1/31/2024 14:46,Kopi,16000,0.5,10,,,FALSE,Tidak Ada,Selesai
ORD-2024-004246,1/27/2024 9:31,Mie,28500,1.617811635,21,5,Akan order lg nih,FALSE,Tidak Ada,Selesai
ORD-2024-004247,31/01/2024 14:05,Ayam,27500,3.36478568,29,3,OK,FALSE,Rendah,Selesai
ORD-2024-004248,3/9/2024 13:48,Ayam,60500,,30,4,Enak bgt,FALSE,Tidak Ada,Selesai
ORD-2024-004249,1/17/2024 21:11,Kopi,13000,1.182764987,20,4,Mantap gan!,TRUE,Tidak Ada,Selesai
ORD-2024-004250,1/1/2024 20:45,Mie,26000,,24,5,Top bgt kualitasnya,TRUE,Tidak Ada,Selesai
ORD-2024-004251,2/14/2024 12:09,Kopi,16500,3.160973622,15,5,Sesuai pesanan,TRUE,Tidak Ada,Selesai
ORD-2024-004252,10/1/2024 19:56,Ayam,42500,10.61015032,57,,,TRUE,Tidak Ada,Selesai
ORD-2024-004253,22/02/2024 14:32,Ayam,34500,5.264180021,28,,,TRUE,Rendah,Selesai
ORD-2024-004254,3/20/2024 14:53,Kopi,15500,11.02174989,47,,,TRUE,Tidak Ada,Selesai
ORD-2024-004255,3/15/2024 12:23,Ayam,78500,5.604719095,24,5,Enak bgt!!!,TRUE,Tidak Ada,Selesai
ORD-2024-004256,1/14/2024 9:32,Martabak,20000,5.79711851,40,5,Rekomendasi deh,TRUE,Tidak Ada,Selesai
ORD-2024-004257,8/2/2024 4:15,Mie,38000,2.582406268,18,4,Driver ramah,TRUE,Tidak Ada,Selesai
ORD-2024-004258,27/01/2024 13:46,Kopi,15500,2.191004309,12,5,Makanan hangat sampai,TRUE,Tidak Ada,Selesai
ORD-2024-004259,2/18/2024 17:09,Kopi,16500,1.563912328,24,4,Akan order lg nih,TRUE,Tidak Ada,Selesai
ORD-2024-004260,3/22/2024 19:38,Kopi,12000,,26,3,OK,FALSE,Rendah,Selesai
ORD-2024-004261,1/21/2024 21:50,Ayam,38500,0.602926804,7,4,Mantap gan!,TRUE,Tidak Ada,Selesai
ORD-2024-004262,2/21/2024 8:51,Mie,22500,0.5,35,3,Lumayan,TRUE,Rendah,Selesai
ORD-2024-004263,1/12/2024 3:42,Kopi,12000,8.863415312,27,,,TRUE,Tidak Ada,Selesai
ORD-2024-004264,1/26/2024 17:33,Kopi,15500,0.5,32,5,Makanan hangat sampai,FALSE,Rendah,Selesai
ORD-2024-004265,1/1/2024 13:14,Martabak,27000,11.29460302,45,2,Lama org kerjanyaa,FALSE,Tidak Ada,Selesai
ORD-2024-004266,27/03/2024 19:32,Kopi,24500,3.915286602,32,4,Makasih ya,TRUE,Tidak Ada,Selesai
ORD-2024-004267,1/23/2024 16:33,Martabak,2432500,1.194718963,13,4,Top bgt kualitasnya,FALSE,Rendah,Selesai
ORD-2024-004268,23/02/2024 20:25,Ayam,55500,3.59019568,32,5,Wow enak bgt,FALSE,Tidak Ada,Selesai
ORD-2024-004269,3/1/2024 11:52,Mie,26500,5.109188633,17,4,Cepat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-004270,1/24/2024 13:19,Mie,24000,0.844551567,5,5,Makanan hangat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-004271,2/5/2024 12:15,Martabak,26000,4.420733543,35,4,Sesuai pesanan,FALSE,Tidak Ada,Selesai
ORD-2024-004272,21/02/2024 14:00,Mie,26500,,13,4,Top bgt kualitasnya,TRUE,Tidak Ada,Selesai
ORD-2024-004273,3/4/2024 14:03,Ayam,69500,,5,,,FALSE,Tidak Ada,Selesai
ORD-2024-004274,1/8/2024 6:06,Kopi,9500,0.5,11,3,Biasa saja,FALSE,Rendah,Selesai
ORD-2024-004275,16/03/2024 17:05,Martabak,24000,0.684929186,5,5,Enak bgt!!,FALSE,Rendah,Selesai
ORD-2024-004276,5/1/2024 6:19,Kopi,12000,0.671855667,5,5,Akan order lg nih,FALSE,Tidak Ada,Selesai
ORD-2024-004277,1/15/2024 14:47,Kopi,12000,0.5,10,,,TRUE,Tidak Ada,Selesai
ORD-2024-004278,2/29/2024 17:26,Ayam,57000,3.883962373,5,4,Sesuai pesanan,TRUE,Tidak Ada,Selesai
ORD-2024-004279,1/14/2024 12:56,Ayam,61500,1.433986072,5,5,Nggg enak 😋,FALSE,Tidak Ada,Selesai
ORD-2024-004280,2/15/2024 19:48,Kopi,21000,6.472499014,48,,,FALSE,Tidak Ada,Selesai
ORD-2024-004281,2/3/2024 13:54,Ayam,61500,0.871743234,24,4,Cepat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-004282,3/8/2024 13:58,Martabak,35000,1.811193,40,4,Mantap gan!,FALSE,Rendah,Selesai
ORD-2024-004283,1/10/2024 14:21,Ayam,4002500,3.056776804,29,4,Akan order lg nih,TRUE,Rendah,Selesai
ORD-2024-004284,1/22/2024 0:30,Ayam,28000,6.298074494,39,,,FALSE,Tidak Ada,Refund
ORD-2024-004285,3/8/2024 14:33,Kopi,13500,2.230929336,16,5,Makanan hangat sampai,FALSE,Tidak Ada,Selesai
ORD-2024-004286,1/18/2024 19:48,Kopi,21000,1.402937447,15,5,Nggg enak 😋,FALSE,Tidak Ada,Selesai
ORD-2024-004287,2/29/2024 14:06,Mie,32000,6.052558587,38,,,FALSE,Tidak Ada,Selesai
ORD-2024-004288,3/29/2024 21:30,Kopi,18000,1.114262647,5,3,OK,FALSE,Tidak Ada,Selesai
ORD-2024-004289,1/26/2024 18:40,Ayam,40500,0.5,19,1,Lama bgt nunggunya,TRUE,Rendah,Selesai
ORD-2024-004290,3/3/2024 17:12,Mie,25000,1.766589113,12,4,Puas bgt,TRUE,Tidak Ada,Selesai
ORD-2024-004291,1/30/2024 14:35,Kopi,7500,4.612653986,24,4,Makanan hangat sampai,TRUE,Tidak Ada,Selesai
ORD-2024-004292,1/1/2024 13:35,Ayam,55500,0.5,23,,,FALSE,Tidak Ada,Selesai
ORD-2024-004293,11/3/2024 19:29,Kopi,18000,2.64481474,7,4,Driver ramah,TRUE,Tidak Ada,Selesai
ORD-2024-004294,1/5/2024 13:42,Mie,27000,2.707637249,22,5,Rekomendasi deh,TRUE,Tidak Ada,Dibatalkan
ORD-2024-004295,18/01/2024 14:11,Kopi,4000,7.915926311,45,4,Wow enak bgt,FALSE,Rendah,Selesai
ORD-2024-004296,1/16/2024 17:50,Ayam,30500,1.012570599,11,5,Cepat sampai,TRUE,Tidak Ada,Selesai
ORD-2024-004297,2/18/2024 20:16,Ayam,39000,0.980668668,16,,,TRUE,Tidak Ada,Selesai
ORD-2024-004298,1/3/2024 20:43,Ayam,56500,1.742047595,19,4,Driver ramah,FALSE,Tidak Ada,Selesai
ORD-2024-004299,25/02/2024 17:15,Kopi,17500,1.324434652,25,5,Puas bgt,FALSE,Tidak Ada,Dibatalkan
ORD-2024-004300,2/16/2024 4:05,Kopi,16000,3.999351362,21,4,Driver ramah,FALSE,Tidak Ada,Selesai
ORD-2024-004301,1/15/2024 9:52,Ayam,1000,,9,,,FALSE,Tidak Ada,Selesai
